id,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2082,0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,0,3,19.3,1190,0
2083,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,19.45,1298,0
2084,0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,1,112.75,2902,0
2085,0,0,1,1,12,1,2,2,1,1,1,1,1,1,2,0,1,25.25,1442,0
2086,0,0,0,0,12,1,0,1,0,0,2,2,0,2,0,1,2,89.4,112,1
2087,1,0,1,1,8,1,0,0,0,0,0,0,2,0,0,1,2,54.4,2092,0
2088,0,0,1,1,25,1,0,2,1,1,1,1,1,1,1,0,3,20.05,2226,0
2089,0,0,1,1,12,1,0,0,0,0,2,0,2,0,0,1,1,58.35,2733,0
2090,1,0,1,0,12,1,0,1,0,2,0,0,0,2,0,1,1,85.05,3165,0
2091,1,0,1,1,12,1,0,0,2,0,0,0,0,0,0,1,2,49.2,2366,0
2092,1,0,0,0,18,1,0,1,0,0,0,2,0,0,0,1,0,75.9,400,0
2093,1,0,0,0,12,1,2,1,0,0,0,0,2,2,0,1,2,96.05,168,1
2094,0,0,0,1,53,1,2,0,0,2,2,2,2,2,1,1,2,84.6,1989,0
2095,1,0,0,0,12,1,2,1,0,0,0,0,2,0,0,1,2,84.45,65,1
2096,0,0,1,0,48,1,2,0,0,0,2,2,0,2,1,1,3,69.55,1673,0
2097,0,0,1,1,23,1,0,1,0,0,2,0,0,0,0,1,1,75.3,730,0
2098,0,0,1,0,12,1,2,0,2,0,2,0,2,2,1,0,2,78.85,3000,0
2099,0,0,0,0,12,1,0,1,0,0,2,0,2,2,1,0,3,95.5,131,1
2100,1,0,0,0,12,1,0,0,0,2,0,2,0,0,0,1,3,53.75,2516,0
2101,1,1,0,0,12,1,2,1,0,0,0,0,0,0,0,1,1,73.3,2917,0
2102,1,0,1,1,12,1,0,2,1,1,1,1,1,1,2,0,0,21.05,1384,0
2103,1,0,0,0,12,1,2,1,0,0,2,0,2,0,0,1,2,89.55,25,0
2104,1,0,1,1,2,1,0,0,2,2,0,2,0,0,2,0,3,59.5,331,0
2105,1,0,0,0,12,1,2,1,0,0,0,2,2,2,0,1,3,99.95,153,1
2106,0,0,0,0,12,1,2,1,0,0,0,0,0,2,0,1,2,86.55,77,0
2107,1,1,0,0,12,0,1,0,0,2,0,0,0,0,0,1,1,29.35,1783,0
2108,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.85,2610,1
2109,0,0,1,0,12,1,0,0,0,2,0,0,0,0,0,1,2,51.25,2456,0
2110,1,0,1,0,12,1,0,2,1,1,1,1,1,1,1,0,0,19.8,1021,0
2111,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,20.4,1404,0
2112,1,0,0,0,42,1,0,2,1,1,1,1,1,1,1,1,3,19.55,2936,0
2113,0,0,0,0,12,1,0,0,0,2,0,0,0,0,0,1,2,49.4,2455,0
2114,1,0,0,0,8,1,0,0,0,2,0,2,2,0,0,1,2,66.65,2228,0
2115,0,0,0,0,4,0,1,0,2,2,0,0,0,0,0,1,2,33.65,396,1
2116,0,0,1,1,12,0,1,0,0,0,0,2,0,0,1,0,1,30.25,1744,0
2117,0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,0,3,19.7,1379,0
2118,0,0,1,0,72,1,2,0,2,2,0,2,0,0,2,0,0,64.75,2112,0
2119,1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,19.95,353,0
2120,1,0,0,1,12,1,0,2,1,1,1,1,1,1,2,0,0,19.35,1077,0
2121,1,0,0,0,12,1,0,1,0,0,0,0,2,0,0,1,2,81.45,3047,0
2122,1,1,1,0,12,1,2,1,0,2,0,0,2,2,0,1,2,101.35,239,1
2123,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,19.7,1126,0
2124,0,0,0,0,12,1,2,1,0,0,0,0,2,2,0,1,2,94.2,50,1
2125,0,0,1,1,12,1,0,2,1,1,1,1,1,1,0,0,0,19.4,972,0
2126,0,1,0,0,18,1,0,2,1,1,1,1,1,1,1,0,0,20.35,1750,0
2127,1,0,1,0,12,1,0,1,2,0,0,2,0,0,0,0,0,80.85,2986,1
2128,1,0,1,1,12,1,0,0,0,0,0,0,0,2,1,0,1,53.65,2622,1
2129,0,0,0,0,12,1,2,1,2,0,0,0,0,0,0,1,2,79.8,6,0
2130,0,0,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,45.9,2197,0
2131,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,1,74.3,2723,1
2132,0,0,0,0,12,1,2,0,2,0,2,2,0,0,0,1,3,61.65,2677,1
2133,1,0,1,1,12,1,0,2,1,1,1,1,1,1,2,0,3,19.7,1368,0
2134,1,0,0,0,12,1,0,0,2,0,0,2,0,0,0,0,3,56.65,2529,1
2135,0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,1,19.7,315,0
2136,0,1,1,0,12,1,0,0,2,0,2,2,2,2,1,1,2,79.2,3096,0
2137,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,20.1,1152,0
2138,1,0,0,0,58,1,2,2,1,1,1,1,1,1,2,1,1,25.3,519,0
2139,0,0,0,0,72,1,2,0,2,2,2,2,2,2,2,1,0,91.35,2557,0
2140,1,1,1,0,32,1,2,1,0,0,0,0,0,2,0,0,2,85.3,1409,1
2141,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,43.8,2285,0
2142,1,0,0,0,12,1,0,2,1,1,1,1,1,1,1,0,1,20.05,1412,0
2143,0,0,1,1,62,1,0,1,0,2,2,0,2,2,0,1,2,100.15,2480,1
2144,1,0,0,0,12,1,2,1,0,2,2,0,2,2,0,1,2,106.7,276,1
2145,0,0,1,1,12,0,1,0,0,2,0,0,0,0,0,0,3,29.2,1558,1
2146,1,1,0,0,12,1,0,1,0,2,2,2,0,0,0,1,3,83.8,35,1
2147,0,0,1,1,12,1,0,2,1,1,1,1,1,1,0,0,3,19.0,1219,1
2148,1,0,0,0,12,1,2,2,1,1,1,1,1,1,1,0,1,24.95,1461,0
2149,1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,0,45.4,2221,1
2150,0,0,0,0,12,1,0,1,2,0,0,0,2,0,1,1,1,85.15,3145,0
2151,1,0,0,0,12,1,2,0,0,0,2,0,2,2,0,0,0,74.75,2914,0
2152,0,0,0,1,12,1,2,1,0,0,0,0,2,0,0,1,2,84.05,3131,0
2153,1,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,20.45,1355,0
2154,0,0,0,0,12,1,0,1,0,0,2,0,2,2,0,1,2,96.0,74,1
2155,0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,1,0,19.35,1115,0
2156,0,0,0,0,12,0,1,0,2,0,2,2,0,2,2,0,3,49.85,2325,0
2157,1,0,0,0,12,1,0,1,0,0,2,0,2,2,1,0,2,95.7,209,0
2158,1,0,0,0,12,1,0,0,0,0,0,2,0,0,0,0,0,50.25,2414,1
2159,0,1,1,1,12,0,1,0,0,0,0,2,0,0,0,1,3,29.3,1711,0
2160,1,0,0,1,12,1,0,2,1,1,1,1,1,1,0,0,1,21.05,1233,0
2161,0,0,0,1,12,1,2,1,0,0,0,0,0,0,0,1,2,76.6,3020,0
2162,0,0,0,0,8,1,0,2,1,1,1,1,1,1,0,0,3,19.2,606,0
2163,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,0,45.0,2245,0
2164,0,0,0,0,12,1,2,1,0,2,0,0,0,2,0,1,2,89.15,61,0
2165,0,0,1,0,12,0,1,0,0,0,2,0,2,2,0,1,0,49.85,2465,0
2166,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,907,0
2167,1,0,0,0,12,1,0,1,2,0,2,0,0,0,0,0,0,81.7,2974,1
2168,1,0,0,0,12,1,0,0,0,2,0,0,0,0,0,1,0,49.05,2411,0
2169,0,0,0,0,12,1,2,0,0,0,0,2,2,2,1,0,3,74.05,2994,1
2170,0,0,1,0,33,0,1,0,2,0,2,2,2,2,2,0,0,59.55,1018,0
2171,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,2,45.05,2239,0
2172,1,1,0,0,12,0,1,0,0,0,2,2,0,2,0,1,2,43.65,2249,1
2173,0,0,0,0,12,1,2,1,0,0,0,2,0,0,0,1,1,79.55,3118,0
2174,0,0,0,1,12,1,2,1,2,0,0,0,0,0,0,1,2,78.3,3040,1
2175,1,0,1,0,53,1,0,2,1,1,1,1,1,1,2,0,1,19.9,124,0
2176,0,0,1,1,53,1,0,1,0,2,2,2,2,2,0,1,0,108.25,2416,0
2177,1,0,1,1,56,0,1,0,2,2,0,2,2,0,1,1,3,52.0,1479,0
2178,1,0,1,1,12,1,0,2,1,1,1,1,1,1,0,1,2,19.2,1251,0
2179,1,0,0,0,12,1,2,1,0,2,2,2,2,2,0,1,3,112.95,408,1
2180,1,0,1,1,12,1,2,2,1,1,1,1,1,1,2,1,0,24.0,1422,0
2181,1,0,1,1,34,1,2,0,0,0,2,0,2,2,1,0,0,77.2,1447,0
2182,0,1,1,0,12,1,2,1,0,2,2,0,2,0,0,1,2,98.1,71,1
2183,0,0,0,0,12,1,2,1,2,2,2,0,0,2,0,1,0,99.7,262,1
2184,1,0,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,44.65,1747,0
2185,0,0,0,0,12,1,0,1,0,2,0,0,0,2,0,1,2,84.6,19,0
2186,1,0,0,0,13,1,0,1,0,0,0,0,0,2,0,1,2,80.85,9,1
2187,1,0,0,0,13,1,0,0,0,2,0,2,2,2,0,0,3,73.35,3079,0
2188,1,1,0,0,13,1,0,0,0,2,0,0,2,0,0,1,2,59.9,2830,0
2189,0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,0,116.45,2876,0
2190,0,0,0,0,13,1,0,0,2,0,0,0,2,2,0,1,2,71.95,3062,0
2191,0,0,1,1,13,1,0,0,2,0,2,0,0,2,0,1,3,63.15,2896,0
2192,0,0,1,1,13,1,2,2,1,1,1,1,1,1,2,1,0,25.0,1634,0
2193,1,0,0,0,13,1,0,1,0,0,0,0,0,0,0,1,2,70.15,3080,0
2194,0,0,0,1,13,1,2,1,0,2,2,0,2,2,1,1,1,104.15,326,0
2195,1,0,1,0,13,1,2,0,2,0,0,0,0,2,0,1,2,65.85,3035,0
2196,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,20.25,107,0
2197,1,0,1,1,13,1,0,2,1,1,1,1,1,1,1,0,3,20.0,1107,0
2198,0,0,1,0,26,1,0,0,0,2,2,2,2,2,0,0,0,81.9,1049,0
2199,1,0,0,1,13,1,0,0,2,0,0,0,0,0,0,1,1,52.1,2560,0
2200,1,0,1,1,35,1,0,2,1,1,1,1,1,1,1,0,0,20.05,2745,0
2201,0,1,0,0,13,1,2,1,2,0,0,0,2,2,0,1,2,100.8,338,1
2202,0,0,1,0,13,1,2,0,2,2,0,2,2,0,0,1,2,76.2,3149,0
2203,0,0,0,0,13,1,0,1,0,0,0,0,0,2,0,1,2,80.5,17,0
2204,1,1,1,0,16,1,2,1,0,0,0,0,2,0,0,1,1,85.05,421,0
2205,0,0,0,0,13,1,0,1,0,2,0,0,0,0,1,1,3,74.65,3130,0
2206,1,0,1,1,13,1,2,0,0,2,2,2,2,0,0,1,2,72.8,3075,0
2207,0,0,1,1,13,1,0,1,0,0,0,0,2,2,0,0,2,88.35,249,1
2208,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.7,2012,1
2209,0,0,1,1,13,1,0,2,1,1,1,1,1,1,0,1,3,20.45,1350,0
2210,0,0,0,0,13,1,0,2,1,1,1,1,1,1,0,0,1,19.45,1211,0
2211,0,1,0,0,44,1,0,0,0,0,2,2,2,2,1,0,0,74.85,1614,0
2212,1,1,1,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.0,2438,0
2213,1,1,1,0,1,0,1,0,0,2,0,0,2,0,0,0,2,40.2,1840,1
2214,1,1,1,0,13,1,0,1,0,0,0,0,0,0,0,0,0,70.45,2951,0
2215,0,0,0,0,13,1,2,1,2,0,0,0,2,2,0,1,2,100.35,384,1
2216,0,0,0,0,13,1,2,1,0,0,0,0,0,2,0,1,2,85.95,235,0
2217,0,0,1,1,13,1,0,2,1,1,1,1,1,1,2,0,3,20.85,1433,0
2218,0,0,0,0,13,1,2,1,0,2,2,0,0,0,0,1,2,84.45,64,1
2219,1,0,0,1,9,1,0,2,1,1,1,1,1,1,0,0,3,20.4,847,0
2220,0,0,1,0,13,1,2,1,0,2,2,0,2,0,0,0,2,94.1,234,1
2221,0,0,0,0,13,1,2,1,0,2,2,2,0,0,0,0,2,89.4,152,1
2222,1,0,0,0,13,0,1,0,2,0,0,2,2,0,0,1,1,45.55,2422,1
2223,1,0,1,0,13,1,2,0,0,0,2,0,2,2,1,1,3,75.3,3152,1
2224,1,0,0,0,13,1,0,2,1,1,1,1,1,1,1,1,2,19.95,1346,0
2225,0,1,0,0,13,1,2,1,0,0,0,0,2,2,0,1,2,95.05,317,1
2226,1,0,1,0,13,1,2,1,0,0,2,0,2,2,0,1,1,102.25,385,1
2227,0,0,1,0,25,1,0,1,0,0,2,0,0,0,0,1,2,74.6,808,0
2228,0,0,0,1,13,1,0,0,0,0,2,2,0,0,0,0,3,53.45,2683,0
2229,1,0,1,1,13,1,0,0,0,2,2,2,0,0,0,0,0,61.8,2758,0
2230,0,1,0,0,18,1,0,0,0,2,0,0,0,0,0,1,1,49.85,2982,0
2231,1,0,1,1,13,1,2,2,1,1,1,1,1,1,1,0,0,24.5,1671,0
2232,1,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,3,19.45,1426,0
2233,1,0,0,0,13,1,0,2,1,1,1,1,1,1,1,1,3,19.95,1365,0
2234,1,0,1,1,2,1,0,1,0,0,2,2,0,2,0,0,1,90.0,914,1
2235,0,0,0,0,13,0,1,0,0,2,0,0,0,0,0,0,2,29.15,1715,0
2236,1,0,0,0,13,1,0,2,1,1,1,1,1,1,0,1,2,20.4,1335,0
2237,0,0,0,0,13,1,2,1,2,0,0,0,0,0,0,1,1,80.0,34,0
2238,1,0,1,1,13,1,0,1,0,0,2,0,2,2,0,1,3,96.65,185,1
2239,1,0,1,1,13,1,2,1,0,0,0,0,0,0,0,1,1,74.4,3023,1
2240,1,0,0,0,43,1,0,0,0,2,0,0,0,2,2,1,2,60.0,1352,0
2241,0,0,0,0,13,0,1,0,0,2,0,0,0,0,0,1,2,31.05,1683,1
2242,0,0,1,1,13,1,0,0,0,0,0,0,0,2,0,0,2,55.95,2714,1
2243,1,1,0,0,13,1,2,1,0,2,2,0,2,2,0,1,2,106.9,390,1
2244,0,1,0,0,13,1,0,0,0,2,2,0,0,0,0,1,2,54.8,2707,0
2245,1,0,0,0,13,1,0,1,0,0,0,0,2,2,0,1,2,91.1,155,1
2246,1,0,0,0,15,1,2,0,0,0,0,0,0,0,0,0,2,51.55,2788,1
2247,1,1,0,0,13,1,0,1,0,0,0,0,2,2,0,1,2,90.5,221,1
2248,0,0,0,0,13,1,2,1,0,0,0,0,0,2,0,1,2,84.6,132,1
2249,0,0,1,1,13,1,0,2,1,1,1,1,1,1,2,1,0,19.75,1301,0
2250,0,0,0,0,13,0,1,0,0,0,0,0,0,2,0,1,2,35.1,1994,1
2251,1,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,1,19.3,1371,0
2252,1,0,0,0,13,1,0,1,0,2,2,0,0,0,0,1,2,79.8,3141,1
2253,0,0,1,1,21,1,0,0,0,2,0,0,2,0,1,1,1,58.85,233,0
2254,0,1,0,0,13,1,2,1,0,0,0,0,0,2,0,1,2,82.0,140,1
2255,0,0,0,0,13,1,0,1,0,0,0,0,2,0,0,1,3,81.9,33,0
2256,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,1,2,23.9,1529,1
2257,1,0,0,0,50,0,1,0,2,0,0,2,0,0,1,1,3,35.4,767,0
2258,0,0,0,0,13,1,0,0,2,2,0,2,0,2,0,0,0,67.8,2946,0
2259,0,0,1,1,13,1,0,2,1,1,1,1,1,1,2,0,3,19.55,1397,0
2260,1,0,0,0,13,1,0,2,1,1,1,1,1,1,2,0,3,19.95,1284,0
2261,0,1,0,0,13,1,0,1,0,0,2,0,2,2,0,1,2,96.85,258,0
2262,0,1,1,0,13,1,0,1,0,0,0,0,0,0,0,1,2,70.15,3051,1
2263,0,0,0,0,54,1,0,2,1,1,1,1,1,1,2,0,3,20.1,93,0
2264,1,0,1,1,13,1,0,1,0,0,2,0,2,2,0,0,2,97.0,357,0
2265,0,1,0,0,7,1,0,1,2,0,0,0,0,0,0,0,0,76.45,2193,1
2266,0,0,1,0,64,1,0,0,2,2,2,2,0,2,2,1,3,74.35,2095,0
2267,0,1,1,0,26,1,2,1,0,2,2,0,0,2,0,1,2,93.85,1248,1
2268,1,1,1,0,13,1,2,1,0,0,0,0,2,2,0,1,2,95.25,257,1
2269,0,0,0,0,13,1,2,1,2,2,0,0,2,0,0,1,2,96.65,267,1
2270,0,0,0,1,13,0,1,0,0,2,0,0,0,0,0,0,2,30.15,1786,0
2271,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,24.6,1265,1
2272,1,0,1,1,13,1,0,2,1,1,1,1,1,1,0,1,3,19.85,1343,0
2273,1,1,1,1,64,1,2,1,2,0,2,2,2,2,2,1,0,111.6,2659,0
2274,1,0,0,1,11,1,2,1,0,0,2,0,0,0,0,1,3,78.0,2963,0
2275,1,0,1,1,63,0,1,0,0,2,2,2,0,0,2,0,0,39.35,1257,0
2276,0,0,0,0,14,1,0,0,0,0,0,2,2,2,0,1,2,69.65,3060,0
2277,0,1,0,0,13,1,0,1,0,0,2,0,0,0,0,1,2,74.3,3094,1
2278,1,0,1,0,32,1,2,0,2,0,0,2,2,0,1,1,1,72.8,1223,0
2279,0,0,0,0,13,0,1,0,2,0,0,0,0,0,0,1,0,30.85,1824,0
2280,0,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,3,20.2,1439,0
2281,0,1,1,0,13,0,1,0,0,0,0,0,2,2,0,0,2,45.3,2254,0
2282,0,0,0,0,13,1,2,1,0,0,0,0,0,0,0,1,3,75.0,3164,1
2283,1,0,0,1,13,1,0,0,0,0,0,0,0,0,0,0,3,44.0,2536,0
2284,1,0,0,0,13,1,2,1,0,0,0,2,2,2,0,1,3,99.0,334,1
2285,0,0,0,0,13,0,1,0,0,0,2,0,2,2,0,0,2,49.15,2518,0
2286,1,1,1,0,47,1,2,1,0,0,2,0,2,2,0,1,2,100.05,2134,1
2287,1,0,1,0,4,0,1,0,0,2,0,0,2,2,0,1,2,48.55,1011,1
2288,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,89.85,2531,0
2289,1,1,1,0,13,1,0,1,0,2,2,0,2,2,0,1,2,98.0,261,1
2290,1,1,1,0,13,1,2,1,2,2,0,0,0,2,0,0,1,93.8,285,0
2291,1,0,0,0,13,1,0,2,1,1,1,1,1,1,2,0,3,19.75,1400,0
2292,0,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,2,19.65,1292,0
2293,0,0,0,0,13,1,0,0,2,0,0,2,0,0,1,0,3,55.15,2738,0
2294,1,0,0,0,13,1,0,1,2,0,0,0,0,0,0,1,1,73.75,3116,0
2295,1,0,0,0,3,1,0,1,0,0,2,2,2,2,0,1,2,98.7,1496,1
2296,1,0,1,0,14,1,2,1,0,2,2,0,0,0,0,1,2,82.65,210,0
2297,1,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,65.25,1998,0
2298,1,0,0,0,14,1,0,2,1,1,1,1,1,1,1,0,0,20.4,1445,0
2299,0,0,0,1,14,1,0,0,0,0,2,0,2,0,0,1,1,59.8,2909,0
2300,1,1,0,0,24,1,2,1,0,2,0,0,0,0,0,1,2,80.5,1060,0
2301,0,1,1,1,14,1,2,1,0,0,0,0,2,2,0,1,2,95.8,374,0
2302,0,1,0,0,14,1,2,1,0,2,2,0,2,2,0,1,2,104.85,572,1
2303,0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,1,20.25,2995,0
2304,1,0,0,0,14,1,2,0,0,2,0,0,0,0,0,1,1,55.5,2790,0
2305,1,0,1,1,14,1,0,0,2,2,0,0,2,0,0,1,2,65.45,3085,1
2306,0,0,1,1,14,1,0,2,1,1,1,1,1,1,1,1,3,19.5,1431,0
2307,0,0,0,0,7,1,0,1,0,0,0,0,2,0,0,1,3,80.3,2248,1
2308,1,0,0,0,14,1,2,1,0,0,0,2,2,0,0,1,2,89.95,199,1
2309,0,0,0,0,14,1,0,0,2,0,0,0,0,0,0,0,0,50.1,2658,0
2310,1,0,0,0,32,1,2,1,0,2,0,0,0,0,0,1,0,80.35,1374,1
2311,0,0,0,0,14,1,0,1,0,0,0,0,0,0,0,1,1,71.0,3049,1
2312,1,0,0,0,14,1,2,2,1,1,1,1,1,1,1,1,1,24.8,1596,0
2313,1,0,0,0,14,1,0,1,0,0,0,0,2,2,0,1,2,92.9,360,0
2314,1,0,1,0,14,1,2,1,0,0,0,0,2,0,0,1,2,86.1,258,1
2315,1,0,0,0,14,0,1,0,0,0,2,2,2,2,0,1,2,55.0,2802,0
2316,1,0,0,0,14,1,2,1,0,2,0,0,2,2,0,1,2,100.55,453,1
2317,0,0,1,0,14,1,0,1,2,2,0,2,2,2,1,0,3,105.95,376,1
2318,1,0,0,0,14,1,0,2,1,1,1,1,1,1,1,0,3,19.35,1608,0
2319,0,0,1,1,14,1,2,0,0,2,0,2,2,2,0,0,1,80.45,156,0
2320,0,0,0,0,14,1,0,1,0,0,2,0,0,0,0,0,2,75.35,32,1
2321,0,0,1,1,20,1,0,2,1,1,1,1,1,1,0,0,3,20.35,1983,0
2322,0,0,1,0,14,1,2,0,2,0,0,0,2,0,0,1,0,64.7,3095,1
2323,1,1,1,0,14,1,0,2,1,1,1,1,1,1,1,0,3,19.65,1189,0
2324,0,0,0,0,14,1,0,0,0,2,0,0,0,0,1,0,1,51.45,2696,0
2325,0,0,1,0,14,1,0,2,1,1,1,1,1,1,2,0,3,20.4,1493,0
2326,0,0,0,0,14,1,2,0,0,2,0,0,0,0,1,1,3,54.25,2805,0
2327,0,0,0,0,25,1,2,1,0,2,0,0,2,2,0,1,2,100.25,1250,1
2328,0,0,0,0,14,1,0,0,0,2,0,0,0,0,0,0,2,50.45,2787,0
2329,0,0,0,0,14,1,0,0,2,0,0,2,0,0,1,0,3,55.7,2860,0
2330,1,1,0,0,14,1,2,1,0,0,0,0,2,2,0,1,2,95.6,299,0
2331,0,0,1,1,14,1,0,1,0,0,0,0,0,0,0,0,2,70.2,51,0
2332,1,1,0,0,14,1,0,1,0,0,0,0,2,2,0,0,1,90.45,290,1
2333,0,1,0,0,14,1,2,1,0,0,2,0,0,0,0,1,0,80.35,62,0
2334,1,0,1,1,69,1,0,1,0,2,0,2,2,0,2,1,3,92.15,2517,0
2335,1,0,1,0,14,1,2,1,0,0,0,0,0,2,0,1,2,85.15,158,1
2336,0,0,0,0,14,1,0,1,0,2,0,0,0,2,0,1,2,86.3,204,1
2337,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,44.0,1966,0
2338,0,0,1,1,14,1,0,2,1,1,1,1,1,1,2,0,3,18.8,1356,0
2339,0,0,1,0,59,1,0,1,2,0,2,0,0,0,1,1,1,81.25,2060,0
2340,0,1,0,0,14,0,1,0,0,0,0,0,2,2,0,1,2,46.35,2564,0
2341,1,0,1,0,14,1,2,0,0,0,0,2,2,0,0,1,1,66.6,3146,0
2342,1,1,1,0,14,1,2,1,0,0,0,0,0,0,0,1,2,75.1,18,0
2343,0,0,1,0,48,0,1,0,0,2,2,0,0,0,1,0,3,34.7,643,1
2344,1,0,0,0,60,1,2,1,0,2,0,0,2,0,0,1,0,89.9,2297,0
2345,1,0,0,0,14,0,1,0,0,0,2,0,2,2,0,1,2,50.75,2672,1
2346,1,1,0,0,14,1,2,1,0,0,0,0,0,0,0,1,2,74.95,42,1
2347,0,0,1,0,14,1,0,1,0,0,0,0,0,2,0,1,2,78.1,137,0
2348,1,0,1,0,1,1,0,1,0,0,2,0,0,0,0,0,1,75.35,2750,0
2349,0,1,0,0,14,1,0,1,2,2,0,0,0,0,0,0,2,78.85,49,0
2350,1,0,0,0,14,1,0,2,1,1,1,1,1,1,0,0,1,19.6,1527,0
2351,1,0,1,0,14,0,1,0,0,0,0,0,2,2,0,0,2,46.35,2551,1
2352,1,0,0,0,14,1,0,2,1,1,1,1,1,1,0,1,2,20.05,1519,0
2353,1,0,0,0,25,1,0,1,0,0,0,0,0,0,0,0,3,70.95,781,1
2354,0,0,0,0,14,1,0,1,0,2,0,2,0,0,0,1,1,80.05,128,0
2355,0,0,1,1,14,1,2,1,0,2,0,0,0,2,0,1,0,90.9,283,1
2356,1,0,0,1,14,1,0,2,1,1,1,1,1,1,0,0,3,19.95,1417,0
2357,1,0,0,0,21,1,0,2,1,1,1,1,1,1,0,1,3,19.95,1898,0
2358,0,1,0,0,14,0,1,0,2,0,2,2,0,0,2,0,3,39.7,2615,0
2359,1,1,0,0,49,1,2,0,2,2,2,2,0,2,2,0,1,81.35,1864,0
2360,1,0,1,1,11,1,0,2,1,1,1,1,1,1,0,0,0,20.95,1413,0
2361,0,0,1,1,11,1,2,2,1,1,1,1,1,1,2,0,3,25.0,1528,0
2362,1,0,1,0,14,1,0,0,0,2,2,2,2,2,2,0,3,81.95,205,0
2363,0,0,1,1,3,1,0,2,1,1,1,1,1,1,2,0,3,19.1,2223,0
2364,0,1,0,0,14,1,2,1,0,2,0,0,0,0,0,1,2,78.95,117,1
2365,1,0,1,0,14,1,0,0,0,0,0,0,0,0,1,0,2,44.6,2509,0
2366,1,0,0,1,14,1,0,0,2,2,2,2,0,2,2,0,0,76.1,58,0
2367,1,0,1,0,14,1,0,0,0,0,2,0,0,0,0,0,1,50.2,2553,0
2368,0,0,1,1,14,1,0,1,0,0,0,0,0,2,0,1,0,80.9,174,0
2369,0,0,1,1,14,1,0,0,2,2,0,2,0,0,0,0,0,59.45,2820,0
2370,0,0,1,1,14,1,0,1,0,2,0,2,0,2,0,1,1,89.65,227,1
2371,0,1,0,0,15,1,2,1,0,2,0,0,0,2,0,0,2,89.85,465,1
2372,0,1,0,0,15,1,0,1,0,2,0,0,0,0,0,1,1,75.3,167,1
2373,1,0,0,0,15,1,0,2,1,1,1,1,1,1,1,0,3,19.8,1546,0
2374,1,0,1,1,13,1,0,0,0,0,0,0,0,0,0,0,0,44.8,2340,0
2375,1,0,0,0,15,1,2,1,2,0,0,0,2,2,0,1,2,99.7,610,0
2376,0,1,0,0,15,1,2,1,0,2,0,0,2,0,0,0,1,89.0,311,0
2377,1,0,0,0,48,1,2,1,2,0,0,2,0,2,0,1,2,95.4,1987,0
2378,1,0,1,1,15,1,2,1,0,0,0,0,0,0,0,1,0,74.9,119,1
2379,0,1,1,0,15,1,2,1,0,0,2,2,0,0,0,1,2,83.05,280,1
2380,1,0,1,1,15,1,0,1,2,0,0,0,0,0,0,0,3,75.1,172,0
2381,1,0,0,0,15,1,2,0,0,2,0,2,0,0,0,1,1,58.6,3086,1
2382,1,0,0,0,15,1,0,1,0,0,2,2,2,2,0,1,2,101.35,595,1
2383,1,1,0,0,15,1,0,1,0,0,0,0,0,2,0,1,2,79.4,176,1
2384,1,0,0,1,15,1,0,0,0,0,2,2,0,0,1,0,1,55.2,2979,0
